"asset_id","timestamp","wind_speed","power","air_temperature"
101,2035-08-03 08:50:00.000 -0300,12.422869,2188.1394,20.772593
101,2035-08-03 09:00:00.000 -0300,11.486416,2003.7478,20.854897
101,2035-08-03 09:10:00.000 -0300,13.321146,2167.2344,21.274944
101,2035-08-03 09:20:00.000 -0300,13.091149,2150.8523,21.728712
101,2035-08-03 09:30:00.000 -0300,13.628635,2179.4863,22.06462
101,2035-08-03 09:40:00.000 -0300,12.961656,2160.1006,22.360764
101,2035-08-03 09:50:00.000 -0300,11.774261,2069.9321,22.681263
101,2035-08-03 10:00:00.000 -0300,12.1626215,2013.7969,22.974749
101,2035-08-03 10:10:00.000 -0300,12.918307,2198.7878,22.751982
101,2035-08-03 10:20:00.000 -0300,12.666061,2193.5798,22.421164
101,2035-08-03 10:30:00.000 -0300,12.6983185,2105.3728,22.399935
101,2035-08-03 10:40:00.000 -0300,13.17073,2181.3838,22.547056
101,2035-08-03 10:50:00.000 -0300,12.178162,2105.3782,22.707
101,2035-08-03 11:00:00.000 -0300,12.831755,2125.6453,23.204905
101,2035-08-03 11:10:00.000 -0300,13.200495,2101.762,23.790977
101,2035-08-03 11:20:00.000 -0300,11.543824,1851.8164,24.29413
101,2035-08-03 11:30:00.000 -0300,11.916362,2119.6956,24.557175
101,2035-08-03 11:40:00.000 -0300,11.226611,1974.8694,24.775759
101,2035-08-03 11:50:00.000 -0300,11.905368,2136.2336,24.774494
101,2035-08-03 12:00:00.000 -0300,11.554036,2086.1482,24.327948
101,2035-08-03 12:10:00.000 -0300,12.352056,2096.6245,24.309748
101,2035-08-03 12:20:00.000 -0300,12.578525,2219.5776,24.46622
101,2035-08-03 12:30:00.000 -0300,12.2708645,2220.3098,24.598078
101,2035-08-03 12:40:00.000 -0300,12.913523,2223.907,24.636007
101,2035-08-03 12:50:00.000 -0300,13.02905,2409.3772,25.01444
101,2035-08-03 13:00:00.000 -0300,12.549845,2362.7993,25.770985
101,2035-08-03 13:10:00.000 -0300,12.318591,2343.5488,26.326155
101,2035-08-03 13:20:00.000 -0300,12.87725,2417.837,26.631327
101,2035-08-03 13:30:00.000 -0300,11.419882,2217.0994,26.952053
101,2035-08-03 13:40:00.000 -0300,11.718106,2144.1812,26.610361
101,2035-08-03 13:50:00.000 -0300,11.80009,2149.8044,26.499996
101,2035-08-03 14:00:00.000 -0300,10.803916,2026.9543,26.497416
101,2035-08-03 14:10:00.000 -0300,10.621551,1940.1827,26.662231
101,2035-08-03 14:20:00.000 -0300,10.998426,2039.9799,26.771597
